Wine ID,country,description,designation,points,price,province,region_1,region_2,variety,winery
11229,Australia,"Don't expect explosive fruit from this wine. It delivers a pungent, spicy mix of cola, roasted meat and black olives instead, cushioned by ample weight in the mouth and a broad, creamy texture. Drink now???2020.",,90,14,South Australia,Langhorne Creek,,Shiraz,9 Mile Road
11230,Australia,"Classic hints of mint mark the black-cherry and cassis aromas of this wine. On the palate, the fruit is reasonably restrained but pure, barely touched by dried spices and cedar, then glides to a silky finish. Drink now???2020.",Bremerview,90,20,South Australia,Langhorne Creek,,Shiraz,Bleasdale
11386,Australia,"It's not often you find mature, ready-to-drink Shiraz like this newly released in the U.S. From extended time in oak, this has some mossy, vanilla shadings on the nose that ease gently into savory, meaty notes and dried plum flavors. Hints of brown sugar, chocolate and mint linger on the supple finish. Drink now and over the next few years.",Reserve,93,42,South Australia,Barossa Valley,,Shiraz,3 Rings
11398,Australia,"From vines planted in 1893, this is an inky, concentrated Shiraz. The aromas hint at cracked pepper, vanilla and blueberries, while on the palate, this is superripe and full bodied. Although close to being fat and overdone, yet it's held back from the edge by its long, licorice-and-spice finish. Drink now???2020.",Old Bastard,93,230,South Australia,Barossa Valley,,Shiraz,Kaesler
11529,Australia,"This wine's aromas of lime sherbet and flower shop greens is textbook Eden Valley Riesling. This is a tight, cellar worthy wine, floral and citrusy on nose and palate, with medium body and a persistent finish. Drink now???2025.",Individual Vineyard Selection Dry,90,35,South Australia,Eden Valley,,Riesling,Pewsey Vale
11546,Australia,"This juicy, medium-bodied Shiraz is filled with mouthwatering cherry-berry fruit. Some silky tannins provide structure, but this is much more about the here and now than any sort of cellaring. The fruit persists through the finish, joined by hints of herbs and bacon. Drink now???2020.",The Lodge Hill,90,20,South Australia,Clare Valley,,Shiraz,Jim Barry
11549,Australia,"Interestingly, I preferred this winery's entry-level Cabernet (Blacksmith) to this one. The 2014 Jackaman is so supple and easy to drink that it lacks a bit of the Cabernet austerity that makes the variety so attractive with red meats. Vanilla, dill and cassis notes finish softly dusty. This is very smooth and polished in texture, maybe too much so for me.",Jackaman's,90,69,South Australia,Barossa,,Cabernet Sauvignon,Langmeil
11556,Australia,"A disappointing blend of wine sourced from Mornington and Yarra, this is a bit pale in color, with a Sherried edge to the fruit and some astrigency on the finish.",Pocketwatch,81,15,Victoria,Victoria,,Pinot Noir,Robert Oatley
11678,Australia,"Because St. Henri is aged exclusively in large, mostly neutral oak vessels, it often requires more time to come around than Shiraz aged in barrel. The 2009 is tight and reticent on the nose, while showing hints of boysenberry, black olive and roasted meat on the palate. Full bodied, rich and firm in structure, with a long, amply textured finish, it needs a few years in the cellar, and should last at least through 2030.",St. Henri,93,99,South Australia,South Australia,,Shiraz,Penfolds
11692,Australia,"Blended from Clare Valley, Mount Benson and Adelaide Plains fruit, this is a full-bodied, richly textured Shiraz that's complex and structured. Tar, black olive, dark chocolate and mint notes mark the nose, while the flavors call to mind mint-chocolate graham crackers with plum jelly before turning meaty and savory on the finish. Drink 2016???2025.",Eminent Selected Harvest,92,27,South Australia,South Australia,,Shiraz,Kingston Estate
11693,Australia,"This starts off tarry and tight, but gradually opens up to reveal mint-tinged blueberries. It's medium to full in body and reasonably firm on the palate, but the tannins are silky enough to make it approachable now, imparting a softly dusty touch to the warm, spicy finish.",Blackwell,92,39,South Australia,Barossa,,Shiraz,St Hallett
11694,Australia,"After spending 20 months in a mix of French and American oak, this full-bodied Shiraz is imbued with seductive notes of vanilla and baking spices. But there are also plenty of plummy fruit and savory undertones of espresso and roasted meat. It's supple enough to drink now, although it should last through at least 2025.",RSW,92,60,South Australia,McLaren Vale,,Shiraz,Wirra Wirra
11805,Australia,"Silky and plush, this textural harmony is one of the characters that define Margaret River Cabernets. Ample cassis and plum notes are sweet and pick up savory nuances, while subtle hints of tomato leaf and red bell pepper add complexity without being distractingly vegetal. Drink now???2030.",,93,69,Western Australia,Margaret River,,Cabernet Sauvignon,Cape Mentelle
11814,Australia,"This is a savory style of Shiraz that remains very drinkable. Despite being full-bodied, it's bright and refreshing on the palate, delivering notions of cracked pepper, sour plum and roasted meat. The long finish is simultaneously dusty and mouth-watering. Drink now???2025.",Old Block,93,69,South Australia,Barossa,,Shiraz,St Hallett
11829,Australia,"It's been some time since Katnook last submitted samples, so it's reassuring to see that quality there remains high. This medium-bodied Cabernet boasts crisp acids and fine tannins, highlighting notes of red currants, olives and bay leaves. Drink now???2025.",Founder's Block,90,35,South Australia,Coonawarra,,Cabernet Sauvignon,Katnook Estate
11835,Australia,"Slightly herbal, with distinct thyme and rosemary notes accenting black cherries and cassis. There's some vanilla, too, along with a an attractive, silky-but-firm texture and a long, softly dusty finish. Drink now???2023.",,90,17,South Australia,Barossa,,Cabernet Sauvignon,Earthworks
12018,Australia,"This winery has made a nice Sauvignon Blanc as far back as I can remember. The 2016 is a linear, precise example, tightly focused and crisp on the finish. The ample pineapple and grapefruit aromas and flavors are zesty and refreshing.",,90,22,South Australia,Adelaide Hills,,Sauvignon Blanc,Shaw and Smith
12076,Australia,"How to virtually guarantee a luxury wine will be undervalued? Put it out under mass-market branding. If a wine this quality were marketed as boutique, it would likely sell for much more, as it's a terrific example of old-vine Barossa Valley Shiraz. It's strongly marked by toasty oak, but the underlying fruit is bold and ripe without being overdone or jammy and the wine is modern without being devoid of structure or savoriness. Drink now???2025.",Centenary Hill,92,35,South Australia,Barossa Valley,,Shiraz,Jacob's Creek
12103,Australia,"Like it's slightly more elevated cousin, Kay's Block 6 Shiraz, this is full bodied and almost painfully concentrated. Lovely oak-derived notes of cinnamon, vanilla and mocha cosset roasted meat and blueberries, then glide to a long, dusty finish. Drink 2020???2030.",Amery Vineyard Hillside,93,60,South Australia,McLaren Vale,,Shiraz,Kay Brothers
12242,Australia,"It's been some time since Katnook last submitted samples, so it's reassuring to see that quality there remains high. This medium-bodied Cabernet boasts crisp acids and fine tannins, highlighting notes of red currants, olives and bay leaves. Drink now???2025.",Founder's Block,90,35,South Australia,Coonawarra,,Cabernet Sauvignon,Katnook Estate
12428,Australia,"This full-bodied yet silky Shiraz delivers tremendous elegance for its size. It's complex as well, boasting aromas that range from vanilla and brown sugar through to marinated beef and raspberry compote. The richly-textured finish lingers for minutes. Drink now???2025.",The Ch??teau 100 Year Old Vines,93,100,South Australia,Barossa,,Shiraz,Ch??teau Tanunda
12454,Australia,"Turkey Flat's Shiraz is a Barossa classic, and the 2008 shows no ill effects of the heatwave that struck during vintage. It's intensely concentrated and richly textured, with fresh black currant notes accented by hints of mocha and mint. Finishing firm and crisp without being edgy, this has just the right structure to carry it through at least 2025.",,92,60,South Australia,Barossa Valley,,Shiraz,Turkey Flat
12460,Australia,"A terrific value for the price, this is a full-bodied, richly textured Shiraz that looks capable of aging through at least 2025. Blueberry and baking-spice notes show the way, leading into a long, dusty finish that would go well with steak or roast beef.",Gold Label,92,25,South Australia,Barossa,,Shiraz,Wolf Blass
12461,Australia,"This is an interesting experiment of sorts from the folks at Yalumba???the finished alcohol level is unusually low at just 12.9%. Tart cherry and raspberry flavors are underscored by dark chocolate shadings. Despite the moderate alcohol level, the wine gives the impression of ample weight and displays fine, elegantly silky tannins.",Paradox,92,41,South Australia,Barossa,,Shiraz,Yalumba
12517,Australia,"Solve every steakhouse wine-ordering quandary with this bottle, which features enough structure to stand up to rare beef without any excessive weight. Hints of vanilla and dark chocolate add depth and interest to the red currant fruit, while fine, dusty tannins clean up the finish. Drink now???2023.",Potrait,89,19,South Australia,Barossa Valley,,Cabernet Sauvignon,Peter Lehmann
12527,Australia,"This young, fruit-driven sparkling red delivers the party in a bottle. Currants and black cherries abound, accented by touches of cigar box and vanilla, while the palate is ripe and creamy-textured. Drink now.",Sparkling,89,18,South Australia,South Australia,,Shiraz,Paringa
12757,Australia,"This wine displays ample concentration in its inky color and potent aromas of dark berry fruit. There's a hint of raisining as well. In the mouth, it's mouthfilling but lacks a bit of texture; the flavors include dark plums, vanilla and hints of dried fruits, like figs and dates. With a finish that calls to mind chocolate fudge (minus the sugar), opt for drinking this wine over the relatively near term, now to 2020.",Green's Vineyard,92,70,South Australia,Barossa Valley,,Shiraz,Kilikanoon
12758,Australia,"If not the oldest, the vineyard is home to some of the oldest Shiraz vines in the world (planted in 1843). Bright raspberry and cherry fruit is underscored by notes of smoke and mocha in this full-bodied Shiraz. The tannins are soft and turn dusty on the finish, making the wine approachable now, but it should still be going strong in 2025, and possibly beyond.",The Freedom 1843,92,138,South Australia,Barossa,,Shiraz,Langmeil
